CustomerKey,Gender,YearlyIncome,MaritalStatus,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,SumProductCost,SumUnitPrice,OrderCount
28724,M,30000.00,S,0,0,Partial College,Clerical,1105.81,2049.0982,1
28747,M,10000.00,M,0,0,Partial High School,Manual,1487.1665,2398.05,3
28749,M,30000.00,S,0,0,High School,Manual,1105.81,2049.0982,1
28754,M,20000.00,S,0,0,Partial High School,Manual,25.7949,68.97,3
28756,F,40000.00,S,2,2,Partial College,Clerical,1837.2047,3218.5582,5
28779,F,30000.00,S,1,0,High School,Clerical,12.5249,23.97,3
28781,M,20000.00,S,3,0,Partial High School,Clerical,0.8565,2.29,1
28783,F,20000.00,M,2,1,Partial High School,Clerical,13.0863,34.99,1
28788,F,30000.00,M,2,0,High School,Skilled Manual,6.9223,8.99,1
28790,M,30000.00,S,2,0,High School,Skilled Manual,2171.2942,3578.27,1
28813,M,40000.00,M,4,4,High School,Skilled Manual,17.7609,37.97,3
28815,F,50000.00,M,1,0,Graduate Degree,Skilled Manual,11.6951,31.27,3
28822,F,60000.00,M,1,1,Bachelors,Skilled Manual,2171.2942,3578.27,1
28824,M,60000.00,S,1,0,Graduate Degree,Skilled Manual,2171.2942,3578.27,1
28847,F,70000.00,S,2,2,Bachelors,Skilled Manual,2645.8253,4355.61,3
28849,M,40000.00,S,0,0,Bachelors,Professional,2171.2942,3578.27,1
28856,M,60000.00,M,2,2,Bachelors,Skilled Manual,2171.2942,3578.27,1
28858,M,80000.00,S,3,3,Bachelors,Skilled Manual,4.8396,12.94,2
28010,M,50000.00,S,4,0,Bachelors,Management,24.1119,64.47,3
28023,F,40000.00,S,5,0,High School,Professional,14.9526,39.98,2
28025,F,40000.00,M,2,1,High School,Professional,26.1763,69.99,1
28040,M,60000.00,M,2,1,Partial College,Professional,2171.2942,3578.27,1
28042,M,60000.00,S,2,1,Bachelors,Management,2171.2942,3578.27,1
28057,F,70000.00,M,2,1,Partial High School,Skilled Manual,8.0373,21.49,1
28059,M,60000.00,S,3,1,Partial High School,Skilled Manual,30.8439,82.47,4
28074,M,100000.00,M,1,0,Bachelors,Management,4.8396,12.94,2
28076,M,110000.00,S,0,1,Graduate Degree,Management,3666.3184,5997.33,3
28091,F,20000.00,S,3,0,High School,Skilled Manual,768.2371,1249.84,2
28093,M,30000.00,M,0,0,Partial College,Skilled Manual,0.8565,2.29,1
28108,M,20000.00,S,2,1,Partial High School,Clerical,468.3671,751.34,2
28110,F,20000.00,M,2,1,Partial High School,Clerical,521.332,845.31,5
28123,F,40000.00,S,0,0,High School,Skilled Manual,1.8663,4.99,1
28125,M,60000.00,M,0,0,Partial College,Skilled Manual,1.8663,4.99,1
28127,M,60000.00,M,0,0,Partial College,Skilled Manual,1.8663,4.99,1
28140,M,100000.00,S,1,1,Bachelors,Management,14.9526,39.98,2
28142,M,50000.00,S,0,0,High School,Professional,2171.2942,3578.27,1
28157,M,70000.00,M,4,2,Bachelors,Professional,2.7228,7.28,2
28159,F,70000.00,M,1,0,Bachelors,Professional,3659.3172,5978.61,5
28174,M,40000.00,M,4,2,High School,Skilled Manual,14.9526,39.98,2
28176,F,60000.00,S,0,0,Partial College,Skilled Manual,2171.2942,3578.27,1
28191,F,70000.00,S,2,0,Graduate Degree,Professional,3666.3184,5997.33,3
28193,F,70000.00,S,5,5,Graduate Degree,Professional,3694.8044,6016.33,3
28208,F,90000.00,S,2,0,Bachelors,Professional,1487.1665,2398.05,3
28210,F,60000.00,M,2,2,Bachelors,Professional,352.8089,564.48,2
28225,M,90000.00,M,2,0,Partial College,Professional,22.6159,60.47,3
28227,M,80000.00,S,2,0,Partial High School,Skilled Manual,22.6159,60.47,3
28240,M,90000.00,M,0,0,Partial College,Professional,3666.7972,5998.61,5
28242,F,120000.00,M,4,2,Partial College,Professional,2.7228,7.28,2
28244,F,160000.00,M,1,1,Bachelors,Management,3696.953,6026.31,5
28257,M,100000.00,S,1,2,Partial College,Professional,3658.4607,5976.32,4
28259,M,160000.00,M,1,2,Bachelors,Management,3711.6772,6118.61,6
28274,M,70000.00,S,2,0,Partial High School,Skilled Manual,1.8663,4.99,1
28276,F,40000.00,M,3,0,Partial College,Professional,24.1119,64.47,3
28291,M,70000.00,S,3,0,Partial High School,Skilled Manual,14.9526,39.98,2
28293,F,60000.00,S,2,0,Partial High School,Skilled Manual,2171.2942,3578.27,1
28308,M,60000.00,S,3,2,Bachelors,Professional,361.9645,588.96,4
28310,M,90000.00,M,4,4,Bachelors,Professional,1.8663,4.99,1
28325,M,60000.00,S,1,0,Partial College,Skilled Manual,356.7359,574.98,2
28327,F,70000.00,S,1,0,Partial College,Skilled Manual,1494.0888,2407.04,4
28342,F,40000.00,M,0,0,High School,Skilled Manual,26.1763,69.99,1
28344,M,30000.00,S,0,0,Partial High School,Clerical,41.5723,53.99,1
28357,F,50000.00,S,3,3,Bachelors,Skilled Manual,49.9253,133.49,2
28359,F,50000.00,M,3,3,Bachelors,Skilled Manual,29.5386,78.98,2
28393,M,40000.00,S,0,0,Bachelors,Professional,2631.1828,4539.46,4
28408,F,20000.00,S,0,0,High School,Manual,8.8938,23.78,2
28410,F,20000.00,M,0,0,High School,Manual,22.6159,60.47,3
28425,M,30000.00,S,0,0,Partial College,Clerical,361.9645,588.96,4
28427,F,30000.00,S,0,0,Partial College,Clerical,343.6496,539.99,1
28442,M,20000.00,S,0,0,Partial High School,Manual,26.1763,69.99,1
28444,M,30000.00,S,0,0,Partial College,Clerical,67.7486,123.98,2
28459,F,20000.00,M,1,0,Graduate Degree,Clerical,8.0373,21.49,1
28461,M,10000.00,M,1,0,Partial College,Manual,12.7086,33.98,2
28474,M,20000.00,S,1,0,Bachelors,Clerical,353.1792,565.47,3
28476,M,10000.00,S,2,0,Partial College,Manual,64.6686,119.98,2
28478,F,10000.00,S,3,0,Partial College,Manual,1898.0944,3374.99,1
28491,F,20000.00,S,1,1,Partial College,Manual,1898.0944,3374.99,1
28493,F,30000.00,M,4,0,Graduate Degree,Clerical,488.5413,814.80,6
28508,F,30000.00,M,0,0,Bachelors,Clerical,356.7359,574.98,2
28510,M,30000.00,S,0,0,Bachelors,Clerical,1117.8559,2071.4196,1
28525,M,20000.00,S,2,0,Partial College,Manual,356.7359,574.98,2
28527,M,10000.00,S,2,2,High School,Manual,352.5434,563.77,3
28542,F,30000.00,S,0,0,Partial College,Clerical,33.0986,78.98,2
28544,M,30000.00,S,0,0,Partial College,Clerical,12.7086,33.98,2
28559,M,30000.00,M,0,0,High School,Manual,1105.81,2049.0982,1
28561,M,10000.00,S,0,0,Partial High School,Manual,8.8938,23.78,2
28576,M,80000.00,M,0,0,Graduate Degree,Skilled Manual,14.9526,39.98,2
28578,F,80000.00,S,0,0,Graduate Degree,Skilled Manual,14.9526,39.98,2
28591,F,20000.00,S,3,0,Partial High School,Clerical,13.0863,34.99,1
28593,F,20000.00,S,3,0,Partial High School,Clerical,13.0863,34.99,1
28595,M,20000.00,S,3,0,Partial High School,Clerical,38.4923,49.99,1
28608,M,20000.00,S,3,0,Partial High School,Clerical,33.0986,78.98,2
28610,F,30000.00,M,2,0,High School,Skilled Manual,6.9223,8.99,1
28625,M,40000.00,S,2,0,Partial College,Clerical,2171.2942,3578.27,1
28627,M,40000.00,S,2,0,Partial College,Clerical,2171.2942,3578.27,1
28642,F,50000.00,M,1,0,Graduate Degree,Skilled Manual,10.2028,27.28,2
28644,F,50000.00,M,1,1,Graduate Degree,Skilled Manual,2171.2942,3578.27,1
28659,F,60000.00,S,1,0,Graduate Degree,Professional,1518.7864,2443.35,1
28661,M,60000.00,S,1,0,Graduate Degree,Professional,2171.2942,3578.27,1
28676,M,60000.00,S,2,2,Bachelors,Skilled Manual,2171.2942,3578.27,1
28678,M,80000.00,S,3,3,Bachelors,Skilled Manual,2639.0746,4337.56,4
28693,F,30000.00,S,0,0,Bachelors,Clerical,356.7359,574.98,2
28695,M,40000.00,M,0,0,Graduate Degree,Clerical,1495.0242,2419.06,2
28708,M,20000.00,S,2,0,Partial College,Manual,1117.8559,2071.4196,1
28710,M,10000.00,M,2,1,High School,Manual,12.7086,33.98,2
28712,M,30000.00,S,1,0,Bachelors,Clerical,1485.3002,2393.06,2
28725,M,30000.00,S,0,0,Partial College,Clerical,33.0986,78.98,2
28727,M,20000.00,S,0,0,Partial High School,Manual,1117.8559,2071.4196,1
28742,M,40000.00,M,1,1,Bachelors,Skilled Manual,1501.9465,2428.05,3
28744,F,30000.00,S,0,0,High School,Manual,474.1534,776.33,3
28759,F,40000.00,S,2,2,Partial College,Clerical,26.1689,69.97,3
28761,M,40000.00,S,3,3,Partial College,Clerical,2171.2942,3578.27,1
28776,F,20000.00,S,3,0,Partial High School,Clerical,0.8565,2.29,1
28778,M,30000.00,M,1,0,High School,Clerical,2171.2942,3578.27,1
28793,M,40000.00,M,2,0,Partial College,Clerical,9.3463,24.99,1
28795,M,40000.00,S,2,0,Partial College,Clerical,2171.2942,3578.27,1
28810,F,40000.00,M,1,0,Graduate Degree,Skilled Manual,50.9186,78.98,2
28812,F,40000.00,M,1,0,Graduate Degree,Skilled Manual,9.3463,24.99,1
28825,M,60000.00,M,1,0,Graduate Degree,Skilled Manual,2171.2942,3578.27,1
28827,M,60000.00,M,1,0,Graduate Degree,Professional,2171.2942,3578.27,1
28829,M,40000.00,M,1,1,Bachelors,Skilled Manual,2171.2942,3578.27,1
28842,F,70000.00,M,3,0,Graduate Degree,Professional,2683.3822,4393.58,6
28844,F,70000.00,S,2,2,Bachelors,Skilled Manual,2639.0746,4337.56,4
28859,M,80000.00,S,3,3,Bachelors,Skilled Manual,2645.8253,4355.61,3
28861,F,40000.00,M,0,0,High School,Skilled Manual,10.8386,28.98,2
28876,M,130000.00,M,2,4,Partial College,Professional,1567.1403,2475.95,2
28878,M,160000.00,M,2,3,High School,Professional,2.3488,6.28,2
28893,F,80000.00,M,5,0,Partial College,Professional,5.6961,15.23,3
28895,M,110000.00,S,3,4,Bachelors,Management,5.2286,13.98,2
28910,F,90000.00,S,4,1,High School,Management,18.3149,48.97,3
28912,M,100000.00,M,3,4,Partial College,Management,40.3586,54.98,2
28927,M,80000.00,S,0,0,Bachelors,Professional,1495.0242,2419.06,2
25329,F,40000.00,S,3,3,Partial College,Clerical,37.4337,100.09,3
25340,M,20000.00,S,3,0,Partial High School,Clerical,1.8663,4.99,1
25347,F,20000.00,S,3,0,Partial High School,Clerical,22.4326,59.98,2
25354,M,20000.00,S,2,1,Partial High School,Clerical,9.3463,24.99,1
25365,F,30000.00,S,2,0,High School,Skilled Manual,475.8327,780.82,4
25372,F,40000.00,M,1,0,Graduate Degree,Skilled Manual,12.1924,32.60,1
25379,F,50000.00,M,1,1,Bachelors,Skilled Manual,755.1508,1214.85,1
25390,F,60000.00,M,2,2,Bachelors,Skilled Manual,777.3964,1274.33,3
25397,M,70000.00,M,3,0,Graduate Degree,Professional,1501.5688,2427.04,4
25404,M,70000.00,S,2,2,Bachelors,Skilled Manual,1500.2528,2433.04,4
25415,M,70000.00,S,4,0,Graduate Degree,Professional,1500.2528,2433.04,4
25422,M,80000.00,M,3,3,Bachelors,Skilled Manual,26.771,71.58,3
25429,F,80000.00,S,2,0,Graduate Degree,Professional,1488.8602,2393.06,2
25440,M,50000.00,M,3,3,Bachelors,Skilled Manual,21.3517,57.09,2
25447,M,40000.00,M,0,0,Bachelors,Clerical,733.0884,1164.47,3
25454,M,30000.00,S,1,1,Bachelors,Clerical,726.1661,1155.48,2
25465,F,20000.00,M,2,2,High School,Manual,726.1661,1155.48,2
25472,M,30000.00,M,1,1,Bachelors,Skilled Manual,10.3861,27.77,3
25479,M,40000.00,M,0,0,Bachelors,Professional,1139.3172,1799.95,5
25490,M,30000.00,M,2,2,Partial College,Clerical,2.7228,7.28,2
25497,M,40000.00,M,1,0,Bachelors,Skilled Manual,1082.51,1700.99,1
25504,M,30000.00,S,3,3,Partial College,Clerical,358.0375,578.46,4
25515,F,20000.00,S,0,0,High School,Manual,14.9526,39.98,2
25522,F,30000.00,S,0,0,Partial College,Clerical,376.9282,628.97,4
25529,M,10000.00,S,1,0,Graduate Degree,Manual,8.0373,21.49,1
25540,M,30000.00,M,4,0,Graduate Degree,Clerical,758.5131,1223.84,2
25547,F,20000.00,S,1,0,Bachelors,Clerical,1.4923,3.99,1
25554,M,10000.00,S,3,0,Partial College,Manual,2.7228,7.28,2
25565,M,10000.00,S,1,1,High School,Manual,756.7959,1239.0882,2
25572,M,30000.00,S,1,0,Bachelors,Clerical,731.3947,1169.46,4
25579,M,10000.00,M,1,1,High School,Manual,14.9526,39.98,2
25590,F,20000.00,S,0,0,Partial College,Manual,363.6582,583.97,3
25597,M,30000.00,S,0,0,Bachelors,Clerical,343.6496,539.99,1
25604,M,60000.00,S,0,0,Graduate Degree,Skilled Manual,754.6521,1174.48,2
25615,F,30000.00,M,1,0,Bachelors,Clerical,356.7359,574.98,2
25622,F,100000.00,S,2,0,Bachelors,Management,1487.1665,2398.05,3
25629,M,10000.00,M,3,2,Partial High School,Manual,8.8938,23.78,2
25640,F,30000.00,S,2,2,Partial College,Clerical,1501.9465,2428.05,3
25647,F,40000.00,M,1,0,Bachelors,Skilled Manual,352.5434,563.77,3
25654,F,20000.00,M,4,4,High School,Manual,14.9526,39.98,2
25665,F,20000.00,S,0,0,High School,Manual,1.8663,4.99,1
25672,F,10000.00,S,0,0,Partial High School,Manual,2.7228,7.28,2
25679,F,30000.00,S,0,0,Partial College,Clerical,14.9526,39.98,2
25690,M,20000.00,M,1,0,Graduate Degree,Clerical,14.5786,38.98,2
25697,M,10000.00,S,2,0,Partial College,Manual,25.7949,68.97,3
25704,M,10000.00,S,0,0,Partial College,Manual,756.7959,1239.0882,2
25715,F,20000.00,S,0,0,Bachelors,Clerical,769.8822,1274.0782,3
25722,M,20000.00,S,1,1,Partial College,Manual,474.5311,777.34,2
25729,F,20000.00,M,1,1,Partial College,Manual,1500.2528,2433.04,4
25733,F,10000.00,S,1,1,High School,Manual,53.7232,76.96,4
25740,F,10000.00,M,1,1,High School,Manual,41.5723,53.99,1
25747,M,20000.00,S,0,0,Partial College,Manual,343.6496,539.99,1
25754,M,10000.00,S,4,0,High School,Manual,8.8938,23.78,2
25758,F,20000.00,M,1,1,Partial College,Manual,1501.9465,2428.05,3
25765,F,100000.00,S,2,0,Bachelors,Management,1523.5102,2438.06,2
25772,M,120000.00,S,3,4,High School,Professional,49.6096,75.48,2
25779,M,90000.00,M,5,0,Partial College,Professional,1568.6326,2479.94,3
25783,M,130000.00,S,4,4,Partial College,Professional,1.8663,4.99,1
25790,M,100000.00,M,3,4,Bachelors,Management,29.5382,69.46,4
25797,M,80000.00,M,4,2,High School,Professional,8.0373,21.49,1
25808,F,90000.00,S,5,0,Partial High School,Skilled Manual,32.7172,77.96,4
25815,F,80000.00,M,0,0,Bachelors,Professional,14.9526,39.98,2
25822,M,110000.00,M,0,5,Partial College,Management,1126.2261,1819.5882,2
25833,F,40000.00,M,4,0,High School,Professional,13.6847,36.59,2
25840,F,60000.00,M,3,0,Graduate Degree,Management,768.2371,1249.84,2
25847,F,60000.00,M,3,0,Graduate Degree,Management,9.3463,24.99,1
25858,F,20000.00,S,5,0,Partial High School,Clerical,12.0691,32.27,3
25865,M,40000.00,M,5,0,High School,Professional,2694.8175,4643.83,3
25872,F,70000.00,S,2,1,Bachelors,Management,3407.1786,5819.05,3
25883,M,60000.00,M,2,1,Partial College,Professional,1518.7864,2443.35,1
25890,F,60000.00,M,2,1,Partial College,Professional,9.3463,24.99,1
25897,F,70000.00,M,2,1,High School,Professional,12.1924,32.60,1
25908,F,60000.00,M,0,0,Partial College,Skilled Manual,10.2028,27.28,2
25915,F,30000.00,S,0,0,Partial College,Skilled Manual,19.6309,42.97,3
25922,F,30000.00,S,2,0,Partial College,Clerical,769.8822,1274.0782,3
25933,M,60000.00,S,0,0,Partial College,Skilled Manual,18.5056,49.48,2
25940,M,20000.00,S,2,1,Partial High School,Clerical,771.1838,1277.5582,5
25947,M,40000.00,S,3,0,Partial High School,Clerical,1139.3124,1854.5782,3
25958,M,80000.00,S,2,0,High School,Skilled Manual,1199.7864,1903.48,2
25965,F,130000.00,S,0,1,Graduate Degree,Management,12.0691,32.27,3
25972,F,70000.00,S,4,2,Bachelors,Professional,3388.2342,5780.99,5
25983,M,70000.00,M,0,0,Bachelors,Professional,11.2126,29.98,2
25990,F,70000.00,S,1,0,Bachelors,Professional,3442.5869,5847.04,4
25997,F,60000.00,M,1,0,Partial College,Skilled Manual,2674.2275,4623.83,3
26008,F,70000.00,M,5,5,Graduate Degree,Professional,18.5056,49.48,2
26015,M,60000.00,M,1,0,Bachelors,Professional,2667.3052,4614.84,2
26022,F,100000.00,M,1,0,Graduate Degree,Management,1212.8727,1938.47,3
26033,M,70000.00,S,0,0,Bachelors,Professional,1199.7864,1903.48,2
26040,F,70000.00,M,2,1,Partial College,Professional,1875.5223,3018.33,3
26047,F,80000.00,M,2,0,Partial High School,Skilled Manual,24.2989,64.97,3
26058,F,120000.00,S,3,2,Bachelors,Management,3435.6646,5838.05,3
19131,M,40000.00,S,0,0,Bachelors,Professional,1091.6693,1725.48,2
19138,M,60000.00,M,0,0,Graduate Degree,Professional,26.1763,69.99,1
19145,F,80000.00,M,3,3,Bachelors,Skilled Manual,49.9253,133.49,2
19156,F,60000.00,S,4,2,Bachelors,Skilled Manual,1092.7128,1728.27,3
19163,F,70000.00,M,4,2,Bachelors,Professional,294.5797,539.99,1
19170,M,60000.00,S,3,2,Graduate Degree,Professional,724.7749,1151.76,4
19181,M,30000.00,S,0,0,High School,Manual,1582.3029,2518.97,3
19188,M,30000.00,S,0,0,High School,Manual,1699.8543,2732.6975,5
19195,M,40000.00,S,2,2,Partial College,Clerical,940.7765,1637.3775,6
19206,F,20000.00,M,2,0,High School,Manual,348.8782,553.97,3
19213,F,40000.00,M,1,0,Partial College,Clerical,726.1661,1155.48,2
19220,F,30000.00,M,2,0,High School,Skilled Manual,36.5101,97.62,8
19231,F,80000.00,M,5,0,Graduate Degree,Skilled Manual,26.1763,69.99,1
19238,F,40000.00,M,1,0,Graduate Degree,Skilled Manual,26.1763,69.99,1
19245,M,60000.00,M,1,0,Graduate Degree,Skilled Manual,64.6686,119.98,2
19256,F,20000.00,M,1,0,Bachelors,Clerical,1582.3029,2518.97,3
19263,F,30000.00,M,1,0,Bachelors,Clerical,922.0876,1587.4075,3
19270,M,20000.00,M,0,0,Bachelors,Clerical,2518.3061,4127.25,3
19281,F,20000.00,S,2,0,Partial College,Manual,50.3609,67.97,3
19288,F,30000.00,M,3,0,Bachelors,Clerical,1701.2455,2736.4175,3
19295,F,10000.00,S,2,2,High School,Manual,1569.2166,2483.98,2
19306,F,10000.00,M,3,3,High School,Manual,11.0256,29.48,2
19313,M,10000.00,S,3,3,High School,Manual,1587.7222,2533.46,4
19320,F,20000.00,S,1,1,High School,Manual,1250.518,1981.96,4
19331,M,20000.00,S,2,2,High School,Manual,10.8386,28.98,2
19338,F,40000.00,M,0,0,Bachelors,Professional,918.0678,1583.45,4
19345,F,30000.00,M,2,2,Partial College,Clerical,26.1689,69.97,3
19356,M,20000.00,M,4,4,High School,Manual,33.0912,78.96,4
19363,F,30000.00,S,1,0,Partial College,Clerical,1.8663,4.99,1
19370,M,20000.00,S,0,0,High School,Manual,1.8663,4.99,1
19381,F,30000.00,S,0,0,Partial College,Clerical,1238.2787,1953.47,3
19388,M,20000.00,S,0,0,Partial High School,Manual,16.9124,45.22,4
19395,M,40000.00,S,4,2,High School,Skilled Manual,726.1661,1155.48,2
19406,F,60000.00,M,1,0,Partial College,Skilled Manual,759.8807,1188.46,4
19413,M,60000.00,S,3,2,Bachelors,Professional,722.4261,1145.48,2
19420,M,40000.00,S,3,0,Graduate Degree,Clerical,2467.7483,4314.8782,8
19424,M,10000.00,S,2,2,High School,Manual,2207.398,3511.7575,5
19431,F,20000.00,S,0,0,Partial College,Manual,1.8663,4.99,1
19438,F,40000.00,M,0,0,Graduate Degree,Clerical,2494.1778,4337.8982,7
19445,F,10000.00,M,2,2,High School,Manual,23.9249,63.97,3
19449,M,10000.00,M,4,0,High School,Manual,16.9124,45.22,4
19456,M,20000.00,M,2,0,High School,Manual,13.9391,37.27,3
19463,F,30000.00,M,1,1,Bachelors,Skilled Manual,1.8663,4.99,1
19474,F,40000.00,S,0,0,Bachelors,Professional,920.4241,1589.75,5
19481,M,30000.00,M,1,0,Partial College,Clerical,1.4923,3.99,1
19488,F,30000.00,S,2,2,Partial College,Clerical,21.5009,47.97,3
19499,M,40000.00,M,1,0,Bachelors,Skilled Manual,2178.912,3492.7575,5
19506,F,30000.00,S,4,4,Partial College,Clerical,2174.2818,3480.3775,4
19513,M,20000.00,M,0,0,Partial High School,Manual,9.3463,24.99,1
19524,F,30000.00,S,0,0,High School,Manual,12.2444,23.22,4
19531,M,60000.00,S,0,0,Graduate Degree,Professional,735.3254,1179.97,3
19538,M,60000.00,M,1,0,Partial College,Skilled Manual,726.1661,1155.48,2
19549,M,60000.00,M,1,0,Bachelors,Professional,761.5744,1183.47,3
19556,F,90000.00,M,1,0,Graduate Degree,Management,3731.4707,6035.60,4
19563,F,60000.00,M,2,2,Bachelors,Professional,3295.3765,5333.25,3
19574,F,80000.00,S,5,5,Graduate Degree,Management,36.181,96.74,6
19581,M,70000.00,M,5,5,Bachelors,Professional,62.3182,109.46,4
19588,M,80000.00,M,5,5,Bachelors,Professional,3739.3284,6056.61,3
19599,M,60000.00,M,1,0,Partial College,Skilled Manual,3253.8042,5279.26,2
19606,M,20000.00,S,3,0,High School,Skilled Manual,31.4049,83.97,4
19613,M,70000.00,S,0,0,Bachelors,Professional,3753.0131,6093.20,5
19624,M,70000.00,M,1,0,Partial College,Skilled Manual,42.1687,112.75,5
19631,M,40000.00,M,2,0,Bachelors,Management,3253.8042,5279.26,2
19638,F,30000.00,M,0,0,High School,Skilled Manual,1.8663,4.99,1
19649,F,40000.00,S,0,0,High School,Skilled Manual,33.0986,78.98,2
19656,F,30000.00,M,0,0,Partial College,Skilled Manual,8.7886,13.98,2
19663,M,90000.00,M,4,4,Partial College,Skilled Manual,26.1763,69.99,1
19674,F,10000.00,S,2,1,Partial High School,Clerical,15.8128,42.28,3
19681,F,50000.00,M,1,1,Graduate Degree,Skilled Manual,735.3254,1179.97,3
19688,M,70000.00,M,4,3,Partial College,Professional,64.6686,119.98,2
19699,F,90000.00,M,4,3,High School,Professional,49.9253,133.49,2
19706,M,80000.00,S,3,2,Partial College,Professional,348.6769,617.95,5
19713,F,100000.00,M,0,3,Partial College,Professional,33.0986,78.98,2
19724,M,60000.00,S,3,0,Graduate Degree,Management,726.1661,1155.48,2
19731,M,80000.00,M,4,0,Graduate Degree,Management,33.0986,78.98,2
19738,M,70000.00,M,5,0,Graduate Degree,Management,318.8786,604.96,4
27819,F,40000.00,M,1,0,Bachelors,Skilled Manual,1495.0242,2419.06,2
27830,M,20000.00,S,0,0,High School,Manual,22.6159,60.47,3
27837,F,20000.00,S,0,0,Partial High School,Manual,22.6159,60.47,3
27844,M,10000.00,M,1,0,Graduate Degree,Clerical,53.4449,89.97,3
27855,F,20000.00,S,1,0,Partial College,Manual,8.8938,23.78,2
27862,F,10000.00,M,0,0,Partial College,Manual,347.0119,548.98,2
27869,F,10000.00,S,1,1,High School,Manual,1532.6695,2462.55,3
